 5.06167506e-01  5.06167506e-01 
 4.94456221e-01  4.94456221e-01 
 4.49014238e-01  4.49014238e-01 
 5.02911837e-01  5.02911837e-01 
 4.98285680e-01  4.98285680e-01 
 4.54701729e-01  4.54701729e-01 
 4.71747474e-01  4.71747474e-01 
 4.46547115e-01  4.46547115e-01 
 4.78679997e-01  4.78679997e-01 
 4.18650107e-01  4.18650107e-01 
 4.30688707e-01  4.30688707e-01 
 4.71168649e-01  4.71168649e-01 
 4.12339951e-01  4.12339951e-01 
 4.48144648e-01  4.48144648e-01 
 4.53832123e-01  4.53832123e-01 
 5.09814998e-01  5.09814998e-01 
 5.26278676e-01  5.26278676e-01 
 4.11356385e-01  4.11356385e-01 
 4.62713441e-01  4.62713441e-01 
 4.38592413e-01  4.38592413e-01 
 4.72873886e-01  4.72873886e-01 
 4.29908947e-01  4.29908947e-01 
 5.07057579e-01  5.07057579e-01 
 4.51282558e-01  4.51282558e-01 
 4.88829674e-01  4.88829674e-01 
 4.04270888e-01  4.04270888e-01 
 4.87865863e-01  4.87865863e-01 
 4.40107080e-01  4.40107080e-01 
 5.23453203e-01  5.23453203e-01 
 4.52044040e-01  4.52044040e-01 
 4.16516595e-01  4.16516595e-01 
 4.55761619e-01  4.55761619e-01 
 4.16344659e-01  4.16344659e-01 
 4.31663906e-01  4.31663906e-01 
 4.34872132e-01  4.34872132e-01 
 4.98314963e-01  4.98314963e-01 
 4.51398917e-01  4.51398917e-01 
 4.12856234e-01  4.12856234e-01 
 4.10746836e-01  4.10746836e-01 
 5.15290755e-01  5.15290755e-01 
 4.83061825e-01  4.83061825e-01 
 4.89771435e-01  4.89771435e-01 
 4.60414535e-01  4.60414535e-01 
 4.50404118e-01  4.50404118e-01 
 5.30549313e-01  5.30549313e-01 
 4.85943798e-01  4.85943798e-01 
 4.89877233e-01  4.89877233e-01 
 4.77475578e-01  4.77475578e-01 
 5.13813189e-01  5.13813189e-01 
 5.06350118e-01  5.06350118e-01 
 4.68077306e-01  4.68077306e-01 
 5.12070690e-01  5.12070690e-01 
 4.19538440e-01  4.19538440e-01 
 4.67840576e-01  4.67840576e-01 
 4.83315286e-01  4.83315286e-01 
 4.92142636e-01  4.92142636e-01 
 4.59715111e-01  4.59715111e-01 
